isi,prime,target,condition,meanRT
50,mall,shop,strong,580.6
1050,mall,shop,strong,646.2
50,bagel,shop,weak,598.2
1050,bagel,shop,weak,583.1
50,uniform,shop,unrel_strong,560.3
1050,uniform,shop,unrel_strong,708.9
50,hungry,shop,unrel_weak,626.1
1050,hungry,shop,unrel_weak,666.3
50,spree,shopping,strong,678.3
1050,spree,shopping,strong,718.2
50,spend,shopping,weak,621.7
1050,spend,shopping,weak,668.0
50,helmet,shopping,unrel_strong,646.2
1050,helmet,shopping,unrel_strong,663.5
50,pumpkin,shopping,unrel_weak,654.5
1050,pumpkin,shopping,unrel_weak,719.8
50,tall,short,strong,696.4
1050,tall,short,strong,576.9
50,sleeve,short,weak,585.6
1050,sleeve,short,weak,594.9
50,twin,short,unrel_strong,641.6
1050,twin,short,unrel_strong,643.8
50,nickel,short,unrel_weak,654.8
1050,nickel,short,unrel_weak,707.3
50,sling,shot,strong,567.1
1050,sling,shot,strong,659.2
50,shoot,shot,weak,635.5
1050,shoot,shot,weak,695.8
50,arts,shot,unrel_strong,622.3
1050,arts,shot,unrel_strong,635.9
50,tuna,shot,unrel_weak,602.8
1050,tuna,shot,unrel_weak,695.8
50,push,shove,strong,664.1
1050,push,shove,strong,744.5
50,pull,shove,weak,734.8
1050,pull,shove,weak,702.8
50,kleenex,shove,unrel_strong,971.2
1050,kleenex,shove,unrel_strong,672.1
50,ornament,shove,unrel_weak,773.0
1050,ornament,shove,unrel_weak,763.4
50,dig,shovel,strong,720.3
1050,dig,shovel,strong,640.2
50,scoop,shovel,weak,780.4
1050,scoop,shovel,weak,751.0
50,fall,shovel,unrel_strong,853.2
1050,fall,shovel,unrel_strong,699.6
50,colt,shovel,unrel_weak,826.7
1050,colt,shovel,unrel_weak,687.9
50,display,show,strong,556.0
1050,display,show,strong,687.0
50,appear,show,weak,582.8
1050,appear,show,weak,597.3
50,defrost,show,unrel_strong,645.9
1050,defrost,show,unrel_strong,677.4
50,garlic,show,unrel_weak,664.6
1050,garlic,show,unrel_weak,684.0
50,bathtub,shower,strong,692.8
1050,bathtub,shower,strong,681.0
50,meteor,shower,weak,631.4
1050,meteor,shower,weak,688.5
50,county,shower,unrel_strong,593.4
1050,county,shower,unrel_strong,671.6
50,creative,shower,unrel_weak,665.8
1050,creative,shower,unrel_weak,689.2
50,bashful,shy,strong,587.7
1050,bashful,shy,strong,617.3
50,sensitive,shy,weak,631.3
1050,sensitive,shy,weak,643.5
50,disregard,shy,unrel_strong,642.2
1050,disregard,shy,unrel_strong,625.6
50,atom,shy,unrel_weak,695.9
1050,atom,shy,unrel_weak,689.5
50,illness,sick,strong,613.4
1050,illness,sick,strong,620.9
50,well,sick,weak,667.7
1050,well,sick,weak,712.9
50,sneak,sick,unrel_strong,757.5
1050,sneak,sick,unrel_strong,733.2
50,republican,sick,unrel_weak,708.5
1050,republican,sick,unrel_weak,599.2
50,perception,sight,strong,603.2
1050,perception,sight,strong,666.5
50,eyes,sight,weak,660.4
1050,eyes,sight,weak,732.9
50,single,sight,unrel_strong,676.5
1050,single,sight,unrel_strong,696.0
50,ancient,sight,unrel_weak,645.6
1050,ancient,sight,unrel_weak,690.9
50,billboard,sign,strong,598.2
1050,billboard,sign,strong,740.9
50,traffic,sign,weak,689.0
1050,traffic,sign,weak,666.4
50,loving,sign,unrel_strong,626.3
1050,loving,sign,unrel_strong,690.0
50,fairy,sign,unrel_weak,767.7
1050,fairy,sign,unrel_weak,615.8
50,satin,silk,strong,643.1
1050,satin,silk,strong,709.3
50,satan,silk,weak,674.1
1050,satan,silk,weak,793.5
50,crevice,silk,unrel_strong,654.1
1050,crevice,silk,unrel_strong,707.4
50,backward,silk,unrel_weak,787.4
1050,backward,silk,unrel_weak,675.5
50,ridiculous,silly,strong,722.8
1050,ridiculous,silly,strong,689.9
50,foolish,silly,weak,670.6
1050,foolish,silly,weak,667.7
50,proverb,silly,unrel_strong,622.3
1050,proverb,silly,unrel_strong,776.1
50,another,silly,unrel_weak,589.3
1050,another,silly,unrel_weak,641.7
50,dissimilar,similar,strong,707.6
1050,dissimilar,similar,strong,682.5
50,differ,similar,weak,784.9
1050,differ,similar,weak,688.2
50,electrician,similar,unrel_strong,703.8
1050,electrician,similar,unrel_strong,706.6
50,still,similar,unrel_weak,827.3
1050,still,similar,unrel_weak,822.2
50,plain,simple,strong,606.7
1050,plain,simple,strong,653.0
50,complicated,simple,weak,614.0
1050,complicated,simple,weak,741.2
50,landscape,simple,unrel_strong,711.5
1050,landscape,simple,unrel_strong,669.8
50,truce,simple,unrel_weak,605.9
1050,truce,simple,unrel_weak,666.5
50,song,sing,strong,618.9
1050,song,sing,strong,689.9
50,harmony,sing,weak,618.7
1050,harmony,sing,weak,724.6
50,sharp,sing,unrel_strong,702.7
1050,sharp,sing,unrel_strong,586.8
50,string,sing,unrel_weak,690.4
1050,string,sing,unrel_weak,686.0
50,float,sink,strong,618.4
1050,float,sink,strong,667.9
50,ship,sink,weak,720.8
1050,ship,sink,weak,709.5
50,glance,sink,unrel_strong,630.3
1050,glance,sink,unrel_strong,768.3
50,munch,sink,unrel_weak,657.4
1050,munch,sink,unrel_weak,717.5
50,twin,sister,strong,568.3
1050,twin,sister,strong,698.3
50,annoy,sister,weak,643.0
1050,annoy,sister,weak,772.2
50,asphalt,sister,unrel_strong,611.0
1050,asphalt,sister,unrel_strong,715.7
50,radiator,sister,unrel_weak,611.2
1050,radiator,sister,unrel_weak,641.2
50,lap,sit,strong,564.1
1050,lap,sit,strong,684.5
50,stool,sit,weak,671.1
1050,stool,sit,weak,634.5
50,vulnerable,sit,unrel_strong,705.1
1050,vulnerable,sit,unrel_strong,830.0
50,beware,sit,unrel_weak,769.3
1050,beware,sit,unrel_weak,678.6
50,circumstance,situation,strong,672.1
1050,circumstance,situation,strong,726.8
50,tense,situation,weak,684.3
1050,tense,situation,weak,745.4
50,crack,situation,unrel_strong,716.6
1050,crack,situation,unrel_strong,758.9
50,mountain,situation,unrel_weak,698.0
1050,mountain,situation,unrel_weak,758.2
50,five,six,strong,670.2
1050,five,six,strong,578.8
50,pack,six,weak,628.6
1050,pack,six,weak,755.6
50,toenail,six,unrel_strong,625.9
1050,toenail,six,unrel_strong,665.6
50,customer,six,unrel_weak,662.8
1050,customer,six,unrel_weak,728.1
50,slope,ski,strong,641.4
1050,slope,ski,strong,692.8
50,snow,ski,weak,633.0
1050,snow,ski,weak,791.8
50,knife,ski,unrel_strong,724.0
1050,knife,ski,unrel_strong,783.6
50,clear,ski,unrel_weak,591.7
1050,clear,ski,unrel_weak,792.7
50,mastery,skill,strong,585.5
1050,mastery,skill,strong,625.3
50,talent,skill,weak,652.6
1050,talent,skill,weak,616.4
50,crayola,skill,unrel_strong,701.9
1050,crayola,skill,unrel_strong,678.5
50,reservation,skill,unrel_weak,735.7
1050,reservation,skill,unrel_weak,686.4
50,flesh,skin,strong,697.4
1050,flesh,skin,strong,609.5
50,smooth,skin,weak,587.0
1050,smooth,skin,weak,667.6
50,fan,skin,unrel_strong,748.3
1050,fan,skin,unrel_strong,687.7
50,husky,skin,unrel_weak,634.9
1050,husky,skin,unrel_weak,589.3
50,lean,skinny,strong,641.3
1050,lean,skinny,strong,674.1
50,slender,skinny,weak,616.6
1050,slender,skinny,weak,688.5
50,tonic,skinny,unrel_strong,619.2
1050,tonic,skinny,unrel_strong,739.8
50,fantastic,skinny,unrel_weak,691.6
1050,fantastic,skinny,unrel_weak,710.4
50,cloud,sky,strong,651.1
1050,cloud,sky,strong,662.6
50,rocket,sky,weak,611.6
1050,rocket,sky,weak,609.1
50,introduce,sky,unrel_strong,629.2
1050,introduce,sky,unrel_strong,689.5
50,christmas,sky,unrel_weak,633.1
1050,christmas,sky,unrel_weak,594.2
50,master,slave,strong,659.2
1050,master,slave,strong,678.8
50,bondage,slave,weak,633.9
1050,bondage,slave,weak,755.5
50,deer,slave,unrel_strong,587.8
1050,deer,slave,unrel_strong,723.8
50,popcorn,slave,unrel_weak,632.6
1050,popcorn,slave,unrel_weak,631.8
50,nap,sleep,strong,684.9
1050,nap,sleep,strong,631.3
50,motel,sleep,weak,668.5
1050,motel,sleep,weak,611.8
50,unseen,sleep,unrel_strong,623.2
1050,unseen,sleep,unrel_strong,654.5
50,farmer,sleep,unrel_weak,579.8
1050,farmer,sleep,unrel_weak,636.5
50,glide,slide,strong,586.4
1050,glide,slide,strong,658.1
50,playground,slide,weak,689.3
1050,playground,slide,weak,607.8
50,scold,slide,unrel_strong,631.9
1050,scold,slide,unrel_strong,686.8
50,mink,slide,unrel_weak,680.3
1050,mink,slide,unrel_weak,726.7
50,slide,slip,strong,689.5
1050,slide,slip,strong,769.3
50,deposit,slip,weak,652.3
1050,deposit,slip,weak,770.9
50,pail,slip,unrel_strong,656.7
1050,pail,slip,unrel_strong,731.0
50,physical,slip,unrel_weak,651.6
1050,physical,slip,unrel_weak,746.7
50,slick,slippery,strong,727.9
1050,slick,slippery,strong,728.9
50,vaseline,slippery,weak,730.1
1050,vaseline,slippery,weak,733.8
50,moron,slippery,unrel_strong,733.0
1050,moron,slippery,unrel_strong,696.7
50,priceless,slippery,unrel_weak,743.7
1050,priceless,slippery,unrel_weak,906.7
50,fast,slow,strong,604.0
1050,fast,slow,strong,611.4
50,hurry,slow,weak,669.8
1050,hurry,slow,weak,795.9
50,warrior,slow,unrel_strong,596.4
1050,warrior,slow,unrel_strong,640.1
50,empathy,slow,unrel_weak,615.0
1050,empathy,slow,unrel_weak,688.0
50,tramp,slut,strong,632.8
1050,tramp,slut,strong,789.3
50,virgin,slut,weak,791.6
1050,virgin,slut,weak,747.5
50,stench,slut,unrel_strong,719.1
1050,stench,slut,unrel_strong,843.7
50,silent,slut,unrel_weak,664.6
1050,silent,slut,unrel_weak,816.2
50,sneaky,sly,strong,664.4
1050,sneaky,sly,strong,692.1
50,sty,sly,weak,736.5
1050,sty,sly,weak,736.9
50,eyeball,sly,unrel_strong,746.7
1050,eyeball,sly,unrel_strong,695.4
50,ceremony,sly,unrel_weak,676.2
1050,ceremony,sly,unrel_weak,710.3
50,microscope,small,strong,648.7
1050,microscope,small,strong,704.1
50,thin,small,weak,664.2
1050,thin,small,weak,672.5
50,lease,small,unrel_strong,599.3
1050,lease,small,unrel_strong,654.1
50,riot,small,unrel_weak,593.7
1050,riot,small,unrel_weak,792.7
50,wit,smart,strong,634.8
1050,wit,smart,strong,580.3
50,teacher,smart,weak,669.6
1050,teacher,smart,weak,588.5
50,humiliate,smart,unrel_strong,643.4
1050,humiliate,smart,unrel_strong,557.5
50,slice,smart,unrel_weak,632.6
1050,slice,smart,unrel_weak,612.8
50,crush,smash,strong,644.6
1050,crush,smash,strong,693.1
50,break,smash,weak,629.3
1050,break,smash,weak,735.5
50,booth,smash,unrel_strong,679.0
1050,booth,smash,unrel_strong,710.3
50,fabric,smash,unrel_weak,672.8
1050,fabric,smash,unrel_weak,713.9
50,stench,smell,strong,614.1
1050,stench,smell,strong,612.9
50,sneakers,smell,weak,659.4
1050,sneakers,smell,weak,721.4
50,conclusion,smell,unrel_strong,609.8
1050,conclusion,smell,unrel_strong,706.8
50,attitude,smell,unrel_weak,605.6
1050,attitude,smell,unrel_weak,615.1
50,frown,smile,strong,601.4
1050,frown,smile,strong,666.0
50,beam,smile,weak,556.7
1050,beam,smile,weak,624.5
50,shape,smile,unrel_strong,590.2
1050,shape,smile,unrel_strong,713.3
50,diligence,smile,unrel_weak,633.0
1050,diligence,smile,unrel_weak,674.7
50,cigar,smoke,strong,648.5
1050,cigar,smoke,strong,630.7
50,fumes,smoke,weak,660.0
1050,fumes,smoke,weak,570.7
50,fence,smoke,unrel_strong,782.5
1050,fence,smoke,unrel_strong,608.5
50,lane,smoke,unrel_weak,608.6
1050,lane,smoke,unrel_weak,634.3
50,rough,smooth,strong,588.2
1050,rough,smooth,strong,663.2
50,flow,smooth,weak,675.4
1050,flow,smooth,weak,672.2
50,assistant,smooth,unrel_strong,657.3
1050,assistant,smooth,unrel_strong,600.1
50,relax,smooth,unrel_weak,680.0
1050,relax,smooth,unrel_weak,660.7
50,smear,smudge,strong,837.3
1050,smear,smudge,strong,665.4
50,blot,smudge,weak,734.7
1050,blot,smudge,weak,854.1
50,open,smudge,unrel_strong,752.1
1050,open,smudge,unrel_strong,964.1
50,harm,smudge,unrel_weak,783.4
1050,harm,smudge,unrel_weak,947.4
50,escargot,snail,strong,766.3
1050,escargot,snail,strong,637.7
50,crawl,snail,weak,676.3
1050,crawl,snail,weak,680.5
50,happiness,snail,unrel_strong,703.4
1050,happiness,snail,unrel_strong,657.7
50,outrageous,snail,unrel_weak,744.3
1050,outrageous,snail,unrel_weak,681.6
50,cobra,snake,strong,603.3
1050,cobra,snake,strong,683.2
50,poison,snake,weak,591.5
1050,poison,snake,weak,707.8
50,moat,snake,unrel_strong,630.6
1050,moat,snake,unrel_strong,648.2
50,chimpanzee,snake,unrel_weak,658.8
1050,chimpanzee,snake,unrel_weak,649.6
50,allergy,sneeze,strong,696.7
1050,allergy,sneeze,strong,671.5
50,flu,sneeze,weak,696.2
1050,flu,sneeze,weak,673.9
50,yolk,sneeze,unrel_strong,779.6
1050,yolk,sneeze,unrel_strong,695.8
50,negotiation,sneeze,unrel_weak,712.6
1050,negotiation,sneeze,unrel_weak,648.4
50,snotty,snob,strong,739.4
1050,snotty,snob,strong,795.6
50,cheerleader,snob,weak,848.4
1050,cheerleader,snob,weak,735.7
50,goodbye,snob,unrel_strong,654.8
1050,goodbye,snob,unrel_strong,711.5
50,grizzly,snob,unrel_weak,768.2
1050,grizzly,snob,unrel_weak,724.0
50,sleigh,snow,strong,570.0
1050,sleigh,snow,strong,749.3
50,cold,snow,weak,646.2
1050,cold,snow,weak,704.5
50,checking,snow,unrel_strong,667.8
1050,checking,snow,unrel_strong,676.7
50,supervisor,snow,unrel_weak,664.5
1050,supervisor,snow,unrel_weak,615.7
50,zest,soap,strong,545.8
1050,zest,soap,strong,648.5
50,laundry,soap,weak,614.2
1050,laundry,soap,weak,705.3
50,righteous,soap,unrel_strong,679.1
1050,righteous,soap,unrel_strong,735.6
50,silly,soap,unrel_weak,731.9
1050,silly,soap,unrel_weak,741.1
50,culture,society,strong,630.2
1050,culture,society,strong,683.7
50,economy,society,weak,601.8
1050,economy,society,weak,649.9
50,gin,society,unrel_strong,625.0
1050,gin,society,unrel_strong,721.3
50,tend,society,unrel_weak,594.5
1050,tend,society,unrel_weak,660.3
50,eyeball,socket,strong,821.9
1050,eyeball,socket,strong,687.1
50,plug,socket,weak,725.5
1050,plug,socket,weak,707.8
50,plaid,socket,unrel_strong,704.2
1050,plaid,socket,unrel_strong,733.9
50,path,socket,unrel_weak,806.0
1050,path,socket,unrel_weak,729.6
50,pop,soda,strong,625.6
1050,pop,soda,strong,713.5
50,slice,soda,weak,601.3
1050,slice,soda,weak,665.4
50,spider,soda,unrel_strong,647.9
1050,spider,soda,unrel_strong,741.1
50,egg,soda,unrel_weak,767.8
1050,egg,soda,unrel_weak,607.8
50,fluffy,soft,strong,722.3
1050,fluffy,soft,strong,625.1
50,caress,soft,weak,763.4
1050,caress,soft,weak,648.5
50,clarinet,soft,unrel_strong,601.2
1050,clarinet,soft,unrel_strong,765.2
50,medium,soft,unrel_weak,712.2
1050,medium,soft,unrel_weak,614.9
50,nothing,something,strong,671.6
1050,nothing,something,strong,627.9
50,say,something,weak,622.7
1050,say,something,weak,759.4
50,aunt,something,unrel_strong,793.1
1050,aunt,something,unrel_strong,660.7
50,tactful,something,unrel_weak,623.1
1050,tactful,something,unrel_weak,630.7
50,daughter,son,strong,660.0
1050,daughter,son,strong,725.4
50,junior,son,weak,711.6
1050,junior,son,weak,712.1
50,eyebrows,son,unrel_strong,661.5
1050,eyebrows,son,unrel_strong,592.4
50,never,son,unrel_weak,603.0
1050,never,son,unrel_weak,693.1
50,verse,song,strong,566.1
1050,verse,song,strong,601.6
50,chorus,song,weak,606.1
1050,chorus,song,weak,734.3
50,weed,song,unrel_strong,580.7
1050,weed,song,unrel_strong,634.1
50,brown,song,unrel_weak,671.0
1050,brown,song,unrel_weak,691.2
50,alto,soprano,strong,672.9
1050,alto,soprano,strong,858.6
50,tenor,soprano,weak,885.5
1050,tenor,soprano,weak,792.2
50,pardon,soprano,unrel_strong,914.5
1050,pardon,soprano,unrel_strong,842.4
50,ring,soprano,unrel_weak,996.6
1050,ring,soprano,unrel_weak,761.7
50,fraternity,sorority,strong,818.6
1050,fraternity,sorority,strong,849.9
50,chapter,sorority,weak,912.1
1050,chapter,sorority,weak,878.9
50,umbrella,sorority,unrel_strong,841.6
1050,umbrella,sorority,unrel_strong,773.9
50,slave,sorority,unrel_weak,892.1
1050,slave,sorority,unrel_weak,876.0
50,sympathy,sorrow,strong,647.2
1050,sympathy,sorrow,strong,702.7
50,remorse,sorrow,weak,753.4
1050,remorse,sorrow,weak,690.5
50,hands,sorrow,unrel_strong,701.2
1050,hands,sorrow,unrel_strong,714.9
50,announce,sorrow,unrel_weak,669.8
1050,announce,sorrow,unrel_weak,681.7
50,regret,sorry,strong,598.7
1050,regret,sorry,strong,636.6
50,empathy,sorry,weak,643.5
1050,empathy,sorry,weak,673.7
50,explanation,sorry,unrel_strong,754.9
1050,explanation,sorry,unrel_strong,621.4
50,jewelry,sorry,unrel_weak,717.3
1050,jewelry,sorry,unrel_weak,659.8
50,tone,sound,strong,615.6
1050,tone,sound,strong,761.3
50,sonic,sound,weak,642.1
1050,sonic,sound,weak,541.6
50,bristle,sound,unrel_strong,652.7
1050,bristle,sound,unrel_strong,567.7
50,plumber,sound,unrel_weak,667.8
1050,plumber,sound,unrel_weak,622.1
50,chicken,soup,strong,592.1
1050,chicken,soup,strong,750.8
50,stew,soup,weak,641.2
1050,stew,soup,weak,705.4
50,mellow,soup,unrel_strong,682.5
1050,mellow,soup,unrel_strong,690.8
50,inflation,soup,unrel_weak,670.1
1050,inflation,soup,unrel_weak,649.8
50,sweet,sour,strong,632.9
1050,sweet,sour,strong,643.4
50,taste,sour,weak,735.3
1050,taste,sour,weak,685.9
50,sympathy,sour,unrel_strong,678.8
1050,sympathy,sour,unrel_strong,705.5
50,remorse,sour,unrel_weak,718.3
1050,remorse,sour,unrel_weak,670.6
50,north,south,strong,624.6
1050,north,south,strong,729.5
50,mexico,south,weak,681.6
1050,mexico,south,weak,607.4
50,cigar,south,unrel_strong,679.8
1050,cigar,south,unrel_strong,639.0
50,unusual,south,unrel_weak,640.9
1050,unusual,south,unrel_weak,640.2
50,astronaut,space,strong,561.5
1050,astronaut,space,strong,625.6
50,astrology,space,weak,707.0
1050,astrology,space,weak,654.4
50,fighter,space,unrel_strong,654.5
1050,fighter,space,unrel_strong,686.5
50,cardboard,space,unrel_weak,610.2
1050,cardboard,space,unrel_weak,717.8
50,pasta,spaghetti,strong,733.8
1050,pasta,spaghetti,strong,730.9
50,aroma,spaghetti,weak,720.9
1050,aroma,spaghetti,weak,776.2
50,jar,spaghetti,unrel_strong,700.0
1050,jar,spaghetti,unrel_strong,786.4
50,gavel,spaghetti,unrel_weak,787.7
1050,gavel,spaghetti,unrel_weak,803.7
50,attention,span,strong,761.8
1050,attention,span,strong,769.4
50,bridge,span,weak,782.9
1050,bridge,span,weak,800.7
50,drum,span,unrel_strong,855.9
1050,drum,span,unrel_strong,869.1
50,publication,span,unrel_weak,941.5
1050,publication,span,unrel_weak,864.3
50,hispanic,spanish,strong,695.0
1050,hispanic,spanish,strong,762.9
50,latin,spanish,weak,653.1
1050,latin,spanish,weak,662.8
50,groom,spanish,unrel_strong,611.2
1050,groom,spanish,unrel_strong,657.9
50,jelly,spanish,unrel_weak,641.0
1050,jelly,spanish,unrel_weak,774.6
50,talk,speak,strong,671.7
1050,talk,speak,strong,595.3
50,reply,speak,weak,627.6
1050,reply,speak,weak,561.8
50,brat,speak,unrel_strong,613.0
1050,brat,speak,unrel_strong,590.0
50,tread,speak,unrel_weak,659.8
1050,tread,speak,unrel_weak,707.9
50,detail,specific,strong,712.0
1050,detail,specific,strong,801.3
50,distinct,specific,weak,832.9
1050,distinct,specific,weak,787.8
50,physiology,specific,unrel_strong,809.2
1050,physiology,specific,unrel_strong,857.0
50,terrible,specific,unrel_weak,777.0
1050,terrible,specific,unrel_weak,731.2
50,presentation,speech,strong,636.1
1050,presentation,speech,strong,641.6
50,conversation,speech,weak,602.1
1050,conversation,speech,weak,593.1
50,crush,speech,unrel_strong,728.5
1050,crush,speech,unrel_strong,567.5
50,done,speech,unrel_weak,649.4
1050,done,speech,unrel_weak,625.3
50,accelerate,speed,strong,614.0
1050,accelerate,speed,strong,754.0
50,vehicle,speed,weak,548.7
1050,vehicle,speed,weak,618.3
50,regret,speed,unrel_strong,539.1
1050,regret,speed,unrel_strong,656.6
50,relish,speed,unrel_weak,588.4
1050,relish,speed,unrel_weak,633.0
50,oregano,spice,strong,672.5
1050,oregano,spice,strong,624.9
50,parsley,spice,weak,662.2
1050,parsley,spice,weak,650.7
50,knock,spice,unrel_strong,664.8
1050,knock,spice,unrel_strong,676.5
50,mat,spice,unrel_weak,696.9
1050,mat,spice,unrel_weak,681.7
50,cobweb,spider,strong,645.0
1050,cobweb,spider,strong,687.2
50,bug,spider,weak,773.3
1050,bug,spider,weak,612.5
50,cocoon,spider,unrel_strong,642.7
1050,cocoon,spider,unrel_strong,699.6
50,look,spider,unrel_weak,761.0
1050,look,spider,unrel_weak,645.4
50,pour,spill,strong,688.5
1050,pour,spill,strong,605.4
50,overflow,spill,weak,647.9
1050,overflow,spill,weak,608.1
50,mafia,spill,unrel_strong,757.7
1050,mafia,spill,unrel_strong,725.7
50,scratch,spill,unrel_weak,733.4
1050,scratch,spill,unrel_weak,699.5
50,popeye,spinach,strong,775.6
1050,popeye,spinach,strong,756.0
50,broccoli,spinach,weak,857.2
1050,broccoli,spinach,weak,647.4
50,carton,spinach,unrel_strong,795.2
1050,carton,spinach,unrel_strong,777.5
50,plug,spinach,unrel_weak,795.9
1050,plug,spinach,unrel_weak,691.2
50,backbone,spine,strong,668.7
1050,backbone,spine,strong,763.9
50,cactus,spine,weak,680.2
1050,cactus,spine,weak,733.5
50,magazine,spine,unrel_strong,854.2
1050,magazine,spine,unrel_strong,747.4
50,real,spine,unrel_weak,737.6
1050,real,spine,unrel_weak,709.1
50,saliva,spit,strong,769.8
1050,saliva,spit,strong,762.2
50,suck,spit,weak,809.6
1050,suck,spit,weak,729.7
50,england,spit,unrel_strong,768.7
1050,england,spit,unrel_strong,807.5
50,deceit,spit,unrel_weak,700.7
1050,deceit,spit,unrel_weak,766.7
50,brat,spoiled,strong,698.2
1050,brat,spoiled,strong,642.3
50,rotten,spoiled,weak,836.0
1050,rotten,spoiled,weak,601.1
50,rug,spoiled,unrel_strong,715.2
1050,rug,spoiled,unrel_strong,710.9
50,argument,spoiled,unrel_weak,673.6
1050,argument,spoiled,unrel_weak,663.4
50,fork,spoon,strong,565.4
1050,fork,spoon,strong,627.5
50,stir,spoon,weak,626.9
1050,stir,spoon,weak,694.7
50,weird,spoon,unrel_strong,722.0
1050,weird,spoon,unrel_strong,740.9
50,point,spoon,unrel_weak,647.8
1050,point,spoon,unrel_weak,606.8
50,competition,sport,strong,592.1
1050,competition,sport,strong,613.4
50,wrestling,sport,weak,606.7
1050,wrestling,sport,weak,729.7
50,elaborate,sport,unrel_strong,582.2
1050,elaborate,sport,unrel_strong,747.8
50,winding,sport,unrel_weak,636.9
1050,winding,sport,unrel_weak,799.0
50,athletic,sports,strong,639.6
1050,athletic,sports,strong,646.0
50,referee,sports,weak,682.9
1050,referee,sports,weak,696.8
50,zest,sports,unrel_strong,662.9
1050,zest,sports,unrel_strong,637.1
50,prom,sports,unrel_weak,658.4
1050,prom,sports,unrel_weak,705.4
50,stain,spot,strong,684.4
1050,stain,spot,strong,574.1
50,spotless,spot,weak,705.7
1050,spotless,spot,weak,645.3
50,allegiance,spot,unrel_strong,695.1
1050,allegiance,spot,unrel_strong,662.9
50,interior,spot,unrel_weak,666.8
1050,interior,spot,unrel_weak,651.6
50,disperse,spread,strong,698.2
1050,disperse,spread,strong,717.3
50,gather,spread,weak,671.7
1050,gather,spread,weak,687.5
50,court,spread,unrel_strong,692.3
1050,court,spread,unrel_strong,744.0
50,spank,spread,unrel_weak,670.1
1050,spank,spread,unrel_weak,626.7
50,fall,spring,strong,586.3
1050,fall,spring,strong,747.6
50,autumn,spring,weak,617.2
1050,autumn,spring,weak,661.5
50,compass,spring,unrel_strong,634.2
1050,compass,spring,unrel_strong,632.6
50,spicy,spring,unrel_weak,764.1
1050,spicy,spring,unrel_weak,632.6
50,circle,square,strong,657.3
1050,circle,square,strong,580.5
50,bouillon,square,weak,826.1
1050,bouillon,square,weak,688.0
50,neutron,square,unrel_strong,633.1
1050,neutron,square,unrel_strong,808.6
50,shorts,square,unrel_weak,714.4
1050,shorts,square,unrel_weak,701.0
50,chipmunk,squirrel,strong,716.9
1050,chipmunk,squirrel,strong,748.6
50,raccoon,squirrel,weak,699.4
1050,raccoon,squirrel,weak,617.0
50,seed,squirrel,unrel_strong,702.1
1050,seed,squirrel,unrel_strong,664.2
50,toes,squirrel,unrel_weak,775.3
1050,toes,squirrel,unrel_weak,740.7
50,pile,stack,strong,626.4
1050,pile,stack,strong,679.0
50,hay,stack,weak,676.7
1050,hay,stack,weak,774.0
50,service,stack,unrel_strong,695.3
1050,service,stack,unrel_strong,736.5
50,deputy,stack,unrel_weak,758.3
1050,deputy,stack,unrel_weak,743.9
50,faculty,staff,strong,596.3
1050,faculty,staff,strong,599.7
50,personnel,staff,weak,547.6
1050,personnel,staff,weak,639.0
50,crook,staff,unrel_strong,658.2
1050,crook,staff,unrel_strong,753.0
50,pub,staff,unrel_weak,657.7
1050,pub,staff,unrel_weak,815.4
50,phase,stage,strong,728.7
1050,phase,stage,strong,642.8
50,platform,stage,weak,662.0
1050,platform,stage,weak,640.9
50,bulletin,stage,unrel_strong,679.4
1050,bulletin,stage,unrel_strong,687.2
50,braces,stage,unrel_weak,716.5
1050,braces,stage,unrel_weak,646.3
50,spot,stain,strong,724.5
1050,spot,stain,strong,711.9
50,mildew,stain,weak,697.7
1050,mildew,stain,weak,705.5
50,memorial,stain,unrel_strong,711.8
1050,memorial,stain,unrel_strong,743.8
50,wage,stain,unrel_weak,692.6
1050,wage,stain,unrel_weak,710.9
50,step,stair,strong,617.9
1050,step,stair,strong,748.4
50,elevator,stair,weak,639.3
1050,elevator,stair,weak,746.1
50,blackboard,stair,unrel_strong,752.1
1050,blackboard,stair,unrel_strong,797.5
50,gamble,stair,unrel_weak,632.1
1050,gamble,stair,unrel_weak,635.5
50,steps,stairs,strong,602.1
1050,steps,stairs,strong,658.9
50,stairway,stairs,weak,632.0
1050,stairway,stairs,weak,782.0
50,china,stairs,unrel_strong,648.0
1050,china,stairs,unrel_strong,698.9
50,deliver,stairs,unrel_weak,593.6
1050,deliver,stairs,unrel_weak,614.9
50,postage,stamp,strong,570.1
1050,postage,stamp,strong,689.2
50,collect,stamp,weak,692.5
1050,collect,stamp,weak,667.7
50,drunk,stamp,unrel_strong,705.6
1050,drunk,stamp,unrel_strong,685.6
50,flood,stamp,unrel_weak,672.6
1050,flood,stamp,unrel_weak,634.6
50,stapler,staple,strong,670.8
1050,stapler,staple,strong,724.8
50,paperclip,staple,weak,622.3
1050,paperclip,staple,weak,621.7
50,poem,staple,unrel_strong,695.6
1050,poem,staple,unrel_strong,687.5
50,part,staple,unrel_weak,770.1
1050,part,staple,unrel_weak,743.4
50,twinkle,star,strong,653.2
1050,twinkle,star,strong,680.3
50,meteorite,star,weak,696.8
1050,meteorite,star,weak,581.1
50,charcoal,star,unrel_strong,643.5
1050,charcoal,star,unrel_strong,598.7
